event_id,device_id,device_type,warehouse_id,zone,location_id,event_timestamp,speed_mph,battery_pct,temperature_f,carrying_sku,carrying_qty,event_type,_ingested_at
901915dd-88d3-4ac4-ae81-9188fa68013e,DEV-AS-01-014,conveyor_sensor,WH-EAS-01,ZONE-A,LOC-AS-01-I25-02,2026-04-04T20:39:28,0.0,52,44.1,SKU-00480,23,picking,2026-04-30T04:36:50.726872
33bee038-4c77-4acc-96f4-e5236d122434,DEV-AS-06-016,forklift,WH-EAS-06,ZONE-C,LOC-AS-06-D10-07,2026-04-07T19:39:24,1.0,80,42.7,SKU-00384,50,picking,2026-04-30T04:36:50.726872
2b3446da-7e80-4c58-b9cc-eb3a5a066d7a,DEV-AS-06-008,forklift,WH-EAS-06,ZONE-D,LOC-AS-06-B15-05,2026-03-17T12:23:40,3.6,28,42.0,,0,moving,2026-04-30T04:36:50.726872
1cdb2219-4208-4fac-b827-de9da8101556,DEV-EN-10-013,dock_door,WH-CEN-10,ZONE-C,LOC-EN-10-H05-01,2026-04-10T15:11:56,0.0,42,75.7,,0,receiving,2026-04-30T04:36:50.726872
c992d6f9-3a93-4087-a90c-733d3b1b01de,DEV-AS-01-009,dock_door,WH-EAS-01,ZONE-A,LOC-AS-01-D06-05,2026-03-31T08:07:40,0.0,21,42.4,,0,charging,2026-04-30T04:36:50.726872
5bff8772-43b5-47e6-8bc4-f495245f6a8f,DEV-AS-01-010,forklift,WH-EAS-01,ZONE-D,LOC-AS-01-D20-04,2026-02-10T12:20:08,3.4,71,43.6,,0,receiving,2026-04-30T04:36:50.726872
410478cd-d48a-43b9-b320-ad3f4bc52758,DEV-EN-10-017,conveyor_sensor,WH-CEN-10,ZONE-D,LOC-EN-10-E07-01,2026-02-05T12:54:57,0.0,70,62.9,SKU-00693,7,picking,2026-04-30T04:36:50.726872
57948014-8194-47f6-84b1-0464977fbd86,DEV-OU-09-004,conveyor_sensor,WH-SOU-09,SHIPPING,LOC-OU-09-J21-08,2026-03-30T12:24:05,0.0,84,59.6,,0,charging,2026-04-30T04:36:50.726872
1adff47d-773b-4792-8417-68c4497e01b1,DEV-ES-07-009,pallet_jack,WH-WES-07,ZONE-A,LOC-ES-07-J02-02,2026-03-19T22:57:44,0.0,10,60.5,SKU-00922,32,picking,2026-04-30T04:36:50.726872
d8e58a8f-9d60-4cc1-93f8-425b23e8b3fa,DEV-OU-09-005,conveyor_sensor,WH-SOU-09,RECEIVING,LOC-OU-09-A05-02,2026-04-10T12:06:52,0.0,64,42.5,,0,shipping,2026-04-30T04:36:50.726872
4e2c7ee1-89eb-4f59-9895-a4fcd09b01bc,DEV-OR-05-010,forklift,WH-NOR-05,ZONE-A,LOC-OR-05-E06-05,2026-03-19T20:54:01,2.3,45,79.0,,0,idle,2026-04-30T04:36:50.726872
8f0c8209-0162-4db7-a86e-645609d69a58,DEV-EN-08-012,temp_sensor,WH-CEN-08,ZONE-D,LOC-EN-08-C13-05,2026-04-05T06:44:43,0.0,48,67.4,,0,idle,2026-04-30T04:36:50.726872
05dcfef5-e407-4aaa-8dc9-73df007b74b3,DEV-AS-03-006,forklift,WH-EAS-03,ZONE-C,LOC-AS-03-P16-03,2026-02-18T13:46:04,7.1,47,39.4,,0,receiving,2026-04-30T04:36:50.726872
8e2eef06-7e8c-4f18-8d19-a7e9c4360d7d,DEV-OR-05-010,forklift,WH-NOR-05,SHIPPING,LOC-OR-05-G25-01,2026-03-06T18:10:24,4.6,73,76.0,SKU-00090,50,picking,2026-04-30T04:36:50.726872
a306e7fe-0746-4320-a394-8912976168a5,DEV-OR-05-011,pallet_jack,WH-NOR-05,ZONE-B,LOC-OR-05-N10-03,2026-04-06T01:34:20,0.0,36,33.0,,0,charging,2026-04-30T04:36:50.726872
de18c89e-06d2-4282-87a7-323d0adfe70e,DEV-EN-10-010,dock_door,WH-CEN-10,ZONE-D,LOC-EN-10-J06-04,2026-04-09T04:42:33,0.0,75,75.8,SKU-00411,40,picking,2026-04-30T04:36:50.726872
ae7cef3c-154e-4969-a268-776cbd4f80cb,DEV-AS-02-001,temp_sensor,WH-EAS-02,ZONE-C,LOC-AS-02-L23-05,2026-03-05T06:42:03,0.0,21,67.4,,0,moving,2026-04-30T04:36:50.726872
1f80ff7b-f8bd-4e6e-bf0a-bdc3814f8bba,DEV-AS-02-004,conveyor_sensor,WH-EAS-02,SHIPPING,LOC-AS-02-F11-03,2026-04-01T06:19:21,0.0,59,39.4,SKU-00738,42,picking,2026-04-30T04:36:50.726872
550a53e5-d39f-4fa2-99e7-b911c893d0f4,DEV-EN-08-002,temp_sensor,WH-CEN-08,ZONE-A,LOC-EN-08-N23-04,2026-03-31T04:53:48,0.0,21,51.9,,0,moving,2026-04-30T04:36:50.726872
72b9f921-2707-4c84-a82a-b308a545c615,DEV-OU-09-002,forklift,WH-SOU-09,ZONE-C,LOC-OU-09-N23-06,2026-02-08T20:53:15,7.8,15,49.3,,0,idle,2026-04-30T04:36:50.726872
5a6b4830-1d97-49ee-95a1-1b891715a483,DEV-AS-01-005,pallet_jack,WH-EAS-01,ZONE-C,LOC-AS-01-A02-07,2026-02-01T00:41:55,0.0,41,68.2,SKU-00313,4,picking,2026-04-30T04:36:50.726872
e2dee5a0-17e2-4b27-96d7-e77d153d0c8f,DEV-OU-09-002,forklift,WH-SOU-09,ZONE-E,LOC-OU-09-P16-07,2026-02-02T07:45:33,4.4,93,77.6,,0,moving,2026-04-30T04:36:50.726872
ca6a1406-597d-4c87-a1ba-27fdaecb6939,DEV-AS-01-015,conveyor_sensor,WH-EAS-01,ZONE-D,LOC-AS-01-C01-07,2026-03-25T09:42:39,0.0,49,63.5,SKU-00324,49,picking,2026-04-30T04:36:50.726872
9acb77e5-0bdb-4bda-b751-8f541804cbff,DEV-EN-10-005,pallet_jack,WH-CEN-10,RECEIVING,LOC-EN-10-O01-03,2026-03-23T09:45:46,0.0,82,33.7,,0,shipping,2026-04-30T04:36:50.726872
173c8b17-22f2-4989-be63-c05627e5da91,DEV-AS-01-009,dock_door,WH-EAS-01,ZONE-E,LOC-AS-01-K03-03,2026-02-20T17:42:31,0.0,90,63.9,,0,charging,2026-04-30T04:36:50.726872
dc1c031d-6a45-4e2a-94a4-056c42d5c4f8,DEV-OR-05-006,temp_sensor,WH-NOR-05,ZONE-B,LOC-OR-05-C23-04,2026-03-31T17:38:11,0.0,17,44.7,SKU-00013,48,picking,2026-04-30T04:36:50.726872
7da08a86-5739-452e-8daa-6987fe56cf56,DEV-EN-10-014,temp_sensor,WH-CEN-10,ZONE-E,LOC-EN-10-F19-04,2026-02-26T23:24:29,0.0,72,46.6,SKU-00029,17,putaway,2026-04-30T04:36:50.726872
430c21ee-7181-423e-95ca-8880f1f0b341,DEV-ES-07-004,pallet_jack,WH-WES-07,ZONE-B,LOC-ES-07-H10-03,2026-03-24T12:55:10,0.0,61,71.5,,0,charging,2026-04-30T04:36:50.726872
cf78f2a1-5339-4304-ab2a-90deccd56455,DEV-AS-01-011,temp_sensor,WH-EAS-01,ZONE-D,LOC-AS-01-H24-01,2026-04-12T05:52:27,0.0,10,52.3,SKU-00966,36,picking,2026-04-30T04:36:50.726872
4c86303f-a9aa-42b8-84ca-d832d293c4c9,DEV-OU-09-006,conveyor_sensor,WH-SOU-09,ZONE-E,LOC-OU-09-N07-02,2026-04-17T04:03:01,0.0,32,36.0,,0,moving,2026-04-30T04:36:50.726872
6e1a5d92-8344-472c-b3a9-4a87b57a11ae,DEV-AS-01-005,pallet_jack,WH-EAS-01,ZONE-A,LOC-AS-01-D05-05,2026-03-28T09:18:58,0.0,10,62.1,SKU-00085,42,picking,2026-04-30T04:36:50.726872
9fc31ac7-f13b-411a-b135-b313153b21a1,DEV-EN-10-000,forklift,WH-CEN-10,ZONE-A,LOC-EN-10-O18-03,2026-02-07T10:17:37,6.5,16,44.3,SKU-00295,18,putaway,2026-04-30T04:36:50.726872
34fa4bde-732b-4dea-b24b-bb360909cdae,DEV-AS-01-012,dock_door,WH-EAS-01,ZONE-E,LOC-AS-01-B28-02,2026-04-07T14:10:06,0.0,56,36.4,,0,idle,2026-04-30T04:36:50.726872
481b1af9-9f78-41e0-b3b7-9d737e8fcad7,DEV-AS-01-016,dock_door,WH-EAS-01,ZONE-C,LOC-AS-01-D28-07,2026-04-12T23:48:54,0.0,24,61.4,,0,idle,2026-04-30T04:36:50.726872
14b57190-2922-47df-88e7-2ff7bf3d90bc,DEV-AS-01-017,pallet_jack,WH-EAS-01,ZONE-D,LOC-AS-01-E20-02,2026-03-08T14:28:58,0.0,25,67.9,,0,idle,2026-04-30T04:36:50.726872
ac7c4c88-8a77-4f33-8797-b29abd805f92,DEV-AS-01-010,forklift,WH-EAS-01,ZONE-B,LOC-AS-01-H08-02,2026-03-10T22:14:44,3.9,39,72.7,SKU-00876,29,putaway,2026-04-30T04:36:50.726872
aae49a26-3e01-46e0-a332-7062604172b6,DEV-EN-08-004,conveyor_sensor,WH-CEN-08,ZONE-A,LOC-EN-08-N14-03,2026-02-09T02:27:49,0.0,71,34.6,SKU-00658,25,picking,2026-04-30T04:36:50.726872
92a331e1-1401-43cb-b2e9-706a6eb2b608,DEV-OR-05-014,dock_door,WH-NOR-05,ZONE-A,LOC-OR-05-G18-05,2026-03-20T08:10:48,0.0,80,48.2,,0,idle,2026-04-30T04:36:50.726872
2190f5c6-1d4a-4d5f-a0e0-725f8199182a,DEV-EN-10-016,conveyor_sensor,WH-CEN-10,SHIPPING,LOC-EN-10-L17-01,2026-04-15T00:56:57,0.0,24,63.9,,0,moving,2026-04-30T04:36:50.726872
6f0bcc5e-c549-4d16-9843-a11af4accc8e,DEV-ES-07-005,pallet_jack,WH-WES-07,RECEIVING,LOC-ES-07-P22-02,2026-04-03T06:28:14,0.0,95,60.1,,0,idle,2026-04-30T04:36:50.726872
80704406-dc6f-4df5-bcee-db287432e8c4,DEV-AS-01-017,pallet_jack,WH-EAS-01,ZONE-E,LOC-AS-01-H24-04,2026-02-20T11:11:29,0.0,83,58.0,SKU-00248,3,putaway,2026-04-30T04:36:50.726872
7789de88-d2b3-4ed4-b95f-6294e489f4a9,DEV-EN-08-005,forklift,WH-CEN-08,ZONE-B,LOC-EN-08-D29-06,2026-03-10T22:00:37,0.9,97,60.6,SKU-00136,25,putaway,2026-04-30T04:36:50.726872
4914854d-f7ae-4ac2-ba26-fd23e2dc3e03,DEV-OR-04-005,temp_sensor,WH-NOR-04,ZONE-D,LOC-OR-04-G25-04,2026-03-26T17:02:57,0.0,75,56.6,SKU-00169,32,picking,2026-04-30T04:36:50.726872
924fb577-e5c0-4386-beec-ac2cadceb1b2,DEV-ES-07-008,forklift,WH-WES-07,ZONE-A,LOC-ES-07-O24-08,2026-01-30T20:18:44,4.8,79,38.0,,0,moving,2026-04-30T04:36:50.726872
8cec1d0d-aa3d-47ff-8fd5-809daa84d266,DEV-OU-09-009,dock_door,WH-SOU-09,ZONE-C,LOC-OU-09-P17-05,2026-04-27T16:54:06,0.0,79,45.0,SKU-00225,48,picking,2026-04-30T04:36:50.726872
7430fd4f-364f-4d40-acfc-2bedb7bab402,DEV-EN-08-011,dock_door,WH-CEN-08,ZONE-A,LOC-EN-08-B13-07,2026-04-12T03:19:18,0.0,39,74.7,,0,moving,2026-04-30T04:36:50.726872
44059e02-4765-4508-bc59-c470c0a5dff1,DEV-OR-05-000,forklift,WH-NOR-05,ZONE-C,LOC-OR-05-N20-08,2026-02-15T04:19:37,2.7,53,71.8,SKU-00550,11,picking,2026-04-30T04:36:50.726872
75d40922-b8e3-40ce-8cf7-2ac5bd86338e,DEV-OU-09-003,forklift,WH-SOU-09,ZONE-A,LOC-OU-09-A01-06,2026-04-27T01:18:20,2.0,11,63.1,,0,shipping,2026-04-30T04:36:50.726872
b57f069e-2f5e-4b8d-9d61-2f9d966bb1d6,DEV-EN-08-012,temp_sensor,WH-CEN-08,ZONE-B,LOC-EN-08-K18-04,2026-03-04T20:50:30,0.0,26,62.3,SKU-00298,24,putaway,2026-04-30T04:36:50.726872
0da5f38f-eab2-45d9-ac86-e4a39c3d7747,DEV-OR-04-005,temp_sensor,WH-NOR-04,ZONE-B,LOC-OR-04-H02-06,2026-02-12T11:11:26,0.0,53,69.2,SKU-00647,1,putaway,2026-04-30T04:36:50.726872
193a9f7b-b29b-4dfe-8109-1f7c2a8561ea,DEV-AS-06-012,pallet_jack,WH-EAS-06,ZONE-C,LOC-AS-06-K11-06,2026-04-03T01:36:00,0.0,17,66.2,SKU-00906,49,picking,2026-04-30T04:36:50.726872
61f84f32-2590-4de0-bced-c73b1fe8d340,DEV-AS-06-013,dock_door,WH-EAS-06,ZONE-E,LOC-AS-06-H19-04,2026-02-24T06:36:03,0.0,30,46.8,,0,charging,2026-04-30T04:36:50.726872
680140a2-0d5e-481e-b746-0fcd2b315ec1,DEV-OR-04-012,forklift,WH-NOR-04,ZONE-A,LOC-OR-04-N14-01,2026-04-11T16:49:50,6.8,54,70.9,SKU-00190,30,picking,2026-04-30T04:36:50.726872
6b9002cb-e603-48b5-afb5-6a18550b62e0,DEV-AS-01-015,conveyor_sensor,WH-EAS-01,ZONE-D,LOC-AS-01-E08-08,2026-02-12T07:20:28,0.0,25,43.6,,0,charging,2026-04-30T04:36:50.726872
76234377-c1da-45fd-bc1a-7a46581d95b0,DEV-OR-05-003,conveyor_sensor,WH-NOR-05,ZONE-C,LOC-OR-05-J24-01,2026-04-11T17:52:40,0.0,16,67.3,SKU-00460,23,putaway,2026-04-30T04:36:50.726872
162f65ae-9672-45a1-8442-806e03efac73,DEV-AS-06-003,temp_sensor,WH-EAS-06,RECEIVING,LOC-AS-06-K24-08,2026-03-23T04:19:19,0.0,11,51.0,SKU-00739,6,picking,2026-04-30T04:36:50.726872
03708c19-684c-4a40-9fe4-54966179a809,DEV-EN-10-006,pallet_jack,WH-CEN-10,ZONE-B,LOC-EN-10-G02-03,2026-02-23T04:31:32,0.0,99,71.8,,0,idle,2026-04-30T04:36:50.726872
df4c1fbc-0991-4b7d-8d53-bd7b4ebc2128,DEV-EN-08-015,conveyor_sensor,WH-CEN-08,SHIPPING,LOC-EN-08-C17-07,2026-03-28T07:10:41,0.0,46,44.5,,0,idle,2026-04-30T04:36:50.726872
d734f39e-bbcd-4f7c-8a0b-fd05022892e6,DEV-EN-10-001,forklift,WH-CEN-10,SHIPPING,LOC-EN-10-B25-03,2026-03-22T03:17:00,4.8,89,45.7,SKU-00456,14,putaway,2026-04-30T04:36:50.726872
1ab1a60c-c25b-4472-9553-a291ca47f2a4,DEV-OU-09-008,pallet_jack,WH-SOU-09,RECEIVING,LOC-OU-09-E24-05,2026-02-06T22:51:01,0.0,52,47.5,SKU-00479,34,putaway,2026-04-30T04:36:50.726872
4c64297e-829f-4089-93dd-531d93baf2f1,DEV-OR-04-013,dock_door,WH-NOR-04,SHIPPING,LOC-OR-04-A22-02,2026-04-02T10:49:59,0.0,20,61.7,,0,idle,2026-04-30T04:36:50.726872
7c583012-283e-46f2-b6ce-ffa23b122b09,DEV-EN-08-003,forklift,WH-CEN-08,RECEIVING,LOC-EN-08-P09-07,2026-02-01T02:04:22,0.7,56,54.8,,0,receiving,2026-04-30T04:36:50.726872
e3de36b3-b8ce-4cbe-8447-ff7cc66219b8,DEV-OR-05-004,temp_sensor,WH-NOR-05,ZONE-E,LOC-OR-05-N02-07,2026-02-17T08:53:50,0.0,46,59.4,SKU-00548,14,putaway,2026-04-30T04:36:50.726872
c9fca040-c78d-4745-9fd7-c195304401b2,DEV-EN-10-002,conveyor_sensor,WH-CEN-10,SHIPPING,LOC-EN-10-D14-02,2026-03-04T05:00:57,0.0,22,64.9,,0,charging,2026-04-30T04:36:50.726872
c2aaf1b7-8a19-4849-bc2f-50fa40b47c1d,DEV-ES-07-000,dock_door,WH-WES-07,ZONE-A,LOC-ES-07-L18-03,2026-04-05T23:46:58,0.0,38,49.8,SKU-00258,2,putaway,2026-04-30T04:36:50.726872
fbc3f23a-825a-4d50-9837-ed126e4cd418,DEV-EN-10-013,dock_door,WH-CEN-10,ZONE-C,LOC-EN-10-I25-03,2026-04-02T19:42:05,0.0,47,34.2,,0,charging,2026-04-30T04:36:50.726872
42dad845-0533-42cf-989d-8860cfca1784,DEV-OU-09-007,conveyor_sensor,WH-SOU-09,ZONE-E,LOC-OU-09-L26-08,2026-03-28T11:07:41,0.0,46,54.7,,0,idle,2026-04-30T04:36:50.726872
1ab89a2d-f68e-4633-8594-1cf34b3433ff,DEV-EN-10-003,temp_sensor,WH-CEN-10,ZONE-E,LOC-EN-10-J28-05,2026-03-05T11:58:43,0.0,78,49.8,,0,receiving,2026-04-30T04:36:50.726872
2747f21f-416f-4199-84ca-9636550ea2a3,DEV-AS-06-003,temp_sensor,WH-EAS-06,ZONE-B,LOC-AS-06-C30-02,2026-02-17T14:27:52,0.0,87,39.8,,0,idle,2026-04-30T04:36:50.726872
7d0afb6d-37b9-48a5-aa80-e493bd7e5683,DEV-EN-08-008,pallet_jack,WH-CEN-08,ZONE-C,LOC-EN-08-E16-05,2026-04-07T14:58:45,0.0,32,39.1,SKU-00760,4,putaway,2026-04-30T04:36:50.726872
d3b0d62e-70b8-4df4-927b-0ed9682807a0,DEV-ES-07-004,pallet_jack,WH-WES-07,ZONE-C,LOC-ES-07-E27-08,2026-04-11T10:37:17,0.0,28,39.2,,0,idle,2026-04-30T04:36:50.726872
23205ede-8bd2-4e50-9b63-9259a38d76a9,DEV-OR-05-001,dock_door,WH-NOR-05,SHIPPING,LOC-OR-05-P01-02,2026-03-28T21:11:27,0.0,21,57.9,,0,moving,2026-04-30T04:36:50.726872
5ffe3cd6-c6c7-4697-a947-891fa14f82a7,DEV-AS-01-003,conveyor_sensor,WH-EAS-01,ZONE-B,LOC-AS-01-P06-01,2026-02-16T23:10:10,0.0,33,44.6,,0,idle,2026-04-30T04:36:50.726872
80a20711-66ce-474a-9fe9-0491211dd537,DEV-AS-01-001,conveyor_sensor,WH-EAS-01,ZONE-E,LOC-AS-01-G19-04,2026-02-13T04:44:25,0.0,39,58.2,,0,charging,2026-04-30T04:36:50.726872
377772f6-fd48-4d87-9a20-26a934f04b17,DEV-AS-03-003,pallet_jack,WH-EAS-03,SHIPPING,LOC-AS-03-L20-04,2026-04-23T13:30:57,0.0,62,72.0,,0,charging,2026-04-30T04:36:50.726872
abda8aee-4287-4a0d-a931-49723b3f16ac,DEV-EN-10-014,temp_sensor,WH-CEN-10,SHIPPING,LOC-EN-10-D14-02,2026-02-17T23:32:40,0.0,52,66.2,,0,receiving,2026-04-30T04:36:50.726872
229a30ea-259e-48f8-9d0a-98d450267ccf,DEV-EN-10-000,forklift,WH-CEN-10,ZONE-C,LOC-EN-10-J23-04,2026-03-28T13:10:10,4.8,66,53.6,SKU-00220,33,putaway,2026-04-30T04:36:50.726872
83d8c80f-8e3b-4219-b240-0a4478007d21,DEV-EN-10-009,dock_door,WH-CEN-10,ZONE-D,LOC-EN-10-J28-05,2026-03-16T10:05:20,0.0,26,50.6,SKU-00360,10,putaway,2026-04-30T04:36:50.726872
a46ea128-5c20-4d11-862e-79b9a5b32561,DEV-AS-01-010,forklift,WH-EAS-01,ZONE-A,LOC-AS-01-F14-03,2026-03-02T16:49:13,3.6,10,53.4,,0,moving,2026-04-30T04:36:50.726872
6158599f-40e6-46dc-b9bf-69bb4a8559d1,DEV-AS-02-007,temp_sensor,WH-EAS-02,ZONE-A,LOC-AS-02-E11-01,2026-04-20T14:53:59,0.0,61,40.7,,0,charging,2026-04-30T04:36:50.726872
2d7437a2-2530-4ceb-b49f-3a00727e884f,DEV-OR-05-002,pallet_jack,WH-NOR-05,ZONE-E,LOC-OR-05-L15-08,2026-02-07T21:00:51,0.0,18,51.9,,0,idle,2026-04-30T04:36:50.726872
543f06cc-d237-4ed3-b958-1f3f55529b7c,DEV-AS-06-012,pallet_jack,WH-EAS-06,ZONE-E,LOC-AS-06-P04-05,2026-04-10T05:54:37,0.0,74,68.7,,0,charging,2026-04-30T04:36:50.726872
c7711bb0-28c7-42df-9da6-c849012afe88,DEV-EN-08-007,dock_door,WH-CEN-08,ZONE-C,LOC-EN-08-A04-03,2026-03-13T22:24:52,0.0,42,40.6,SKU-00295,19,picking,2026-04-30T04:36:50.726872
7203a6ec-b907-46d2-9598-48fe268a0218,DEV-OU-09-005,conveyor_sensor,WH-SOU-09,RECEIVING,LOC-OU-09-P16-03,2026-03-01T19:58:29,0.0,88,39.6,SKU-00416,17,putaway,2026-04-30T04:36:50.726872
4aaae6d5-afa9-4905-96a4-ba4d7b46607c,DEV-OU-09-005,conveyor_sensor,WH-SOU-09,RECEIVING,LOC-OU-09-J09-07,2026-04-05T19:32:15,0.0,81,65.2,,0,moving,2026-04-30T04:36:50.726872
85bd84d5-a60c-4f6b-bc30-56e541febdb5,DEV-AS-01-011,temp_sensor,WH-EAS-01,ZONE-B,LOC-AS-01-E25-02,2026-03-25T10:27:10,0.0,30,53.2,SKU-00504,47,picking,2026-04-30T04:36:50.726872
85c9d56b-71bb-4ae9-95d0-8a4d75da41a3,DEV-AS-01-007,dock_door,WH-EAS-01,ZONE-B,LOC-AS-01-B13-08,2026-03-29T19:03:50,0.0,20,58.8,SKU-00470,33,putaway,2026-04-30T04:36:50.726872
138093e7-47e9-41f1-82ef-faae1746b07d,DEV-OR-04-011,dock_door,WH-NOR-04,SHIPPING,LOC-OR-04-E22-03,2026-03-02T19:07:22,0.0,35,69.9,,0,shipping,2026-04-30T04:36:50.726872
11fb86eb-090c-4e66-aa5f-1f3cd3685b68,DEV-EN-10-014,temp_sensor,WH-CEN-10,ZONE-C,LOC-EN-10-I07-03,2026-03-23T04:06:27,0.0,28,41.8,SKU-00455,34,putaway,2026-04-30T04:36:50.726872
3a7a35d7-5b25-44c0-a2b2-06dd6d120949,DEV-OR-04-008,dock_door,WH-NOR-04,SHIPPING,LOC-OR-04-E30-01,2026-04-26T13:14:21,0.0,71,71.9,,0,receiving,2026-04-30T04:36:50.726872
1d9709fc-bf3f-4995-afa8-af4a8e4b807c,DEV-OR-05-007,pallet_jack,WH-NOR-05,ZONE-A,LOC-OR-05-P07-04,2026-04-05T08:13:07,0.0,12,74.2,,0,moving,2026-04-30T04:36:50.726872
8857c40a-e76c-47d1-88c8-6a0334f858ba,DEV-EN-08-005,forklift,WH-CEN-08,ZONE-D,LOC-EN-08-E27-08,2026-04-05T08:47:18,2.0,53,74.8,,0,moving,2026-04-30T04:36:50.726872
062242de-13d8-44c1-a2ce-0d51551e1d57,DEV-ES-07-005,pallet_jack,WH-WES-07,RECEIVING,LOC-ES-07-P21-06,2026-04-25T02:26:34,0.0,86,78.4,,0,moving,2026-04-30T04:36:50.726872
652dedc3-a1e2-46cd-a055-887b6c55b9f4,DEV-AS-06-011,temp_sensor,WH-EAS-06,ZONE-D,LOC-AS-06-L08-05,2026-03-08T08:23:43,0.0,39,58.6,,0,idle,2026-04-30T04:36:50.726872
f3501e5a-32a1-4635-ad9e-80072e54b9c2,DEV-OR-05-005,dock_door,WH-NOR-05,ZONE-A,LOC-OR-05-C30-08,2026-02-13T00:29:41,0.0,88,57.5,,0,idle,2026-04-30T04:36:50.726872
ba3429e6-6db4-42c9-b67a-41db7b17b516,DEV-AS-01-013,temp_sensor,WH-EAS-01,ZONE-E,LOC-AS-01-J26-07,2026-04-05T16:40:29,0.0,57,68.4,,0,moving,2026-04-30T04:36:50.726872
8dc23db9-db12-47f4-985f-05a625ad8827,DEV-AS-06-005,forklift,WH-EAS-06,ZONE-D,LOC-AS-06-L25-01,2026-02-24T16:54:41,6.4,98,42.0,,0,idle,2026-04-30T04:36:50.726872
3be8a1cc-19ed-4a5a-aa73-37df03fcea90,DEV-OR-04-009,forklift,WH-NOR-04,ZONE-E,LOC-OR-04-L18-01,2026-03-05T20:55:56,0.7,70,72.0,SKU-00410,50,picking,2026-04-30T04:36:50.726872
437bd4d5-4c3f-47ab-bfa0-b9bcda8ff3bb,DEV-EN-10-012,forklift,WH-CEN-10,ZONE-C,LOC-EN-10-B08-03,2026-02-20T23:26:30,6.1,69,40.8,,0,receiving,2026-04-30T04:36:50.726872
c4705782-fc2a-45ac-a5c3-71e33137d412,DEV-EN-10-006,pallet_jack,WH-CEN-10,ZONE-A,LOC-EN-10-P16-03,2026-03-21T10:14:14,0.0,26,32.3,,0,shipping,2026-04-30T04:36:50.726872
00943d0c-0eb6-485c-854d-3a031ebc18d8,DEV-EN-10-017,conveyor_sensor,WH-CEN-10,ZONE-D,LOC-EN-10-J11-01,2026-02-17T03:44:40,0.0,96,60.8,,0,idle,2026-04-30T04:36:50.726872
c910cf5c-65e6-4e9a-b59d-d92683595ec0,DEV-OR-04-010,temp_sensor,WH-NOR-04,SHIPPING,LOC-OR-04-P04-01,2026-03-13T18:09:54,0.0,97,32.5,SKU-00744,42,picking,2026-04-30T04:36:50.726872
0f5bc0b3-dd84-414a-b3f4-dbb3be6a179b,DEV-AS-01-015,conveyor_sensor,WH-EAS-01,ZONE-C,LOC-AS-01-A02-07,2026-03-15T01:56:00,0.0,29,78.2,,0,moving,2026-04-30T04:36:50.726872
8dc39986-8a9c-4920-8447-ae45a9654ce9,DEV-EN-10-002,conveyor_sensor,WH-CEN-10,RECEIVING,LOC-EN-10-G15-07,2026-02-09T02:04:52,0.0,33,59.3,,0,idle,2026-04-30T04:36:50.726872
3d31f35d-d54e-4f0b-8633-228a57369a10,DEV-AS-03-000,temp_sensor,WH-EAS-03,SHIPPING,LOC-AS-03-P27-03,2026-03-18T09:32:30,0.0,35,71.1,,0,idle,2026-04-30T04:36:50.726872
a4391955-c91e-46a1-b897-c369f4a8f0b8,DEV-OR-05-002,pallet_jack,WH-NOR-05,SHIPPING,LOC-OR-05-H30-07,2026-02-28T22:01:56,0.0,27,79.3,,0,idle,2026-04-30T04:36:50.726872
3bef8fa6-ced6-4d93-972d-c358ad4c3771,DEV-AS-06-010,temp_sensor,WH-EAS-06,RECEIVING,LOC-AS-06-B06-04,2026-03-01T06:10:34,0.0,74,66.5,,0,idle,2026-04-30T04:36:50.726872
d4e33610-23c4-40ca-bec3-ef4b51098e5d,DEV-OR-04-008,dock_door,WH-NOR-04,ZONE-B,LOC-OR-04-F05-01,2026-02-17T01:15:43,0.0,33,57.4,,0,receiving,2026-04-30T04:36:50.726872
776af255-9f13-41a3-83c8-c580ad48bc4c,DEV-AS-01-016,dock_door,WH-EAS-01,ZONE-E,LOC-AS-01-C04-06,2026-04-26T13:24:21,0.0,50,67.7,,0,shipping,2026-04-30T04:36:50.726872
4a9a3bf4-1691-4db7-acdc-c258f5228784,DEV-EN-08-003,forklift,WH-CEN-08,SHIPPING,LOC-EN-08-L25-08,2026-02-16T08:26:50,1.6,49,65.2,SKU-00274,7,putaway,2026-04-30T04:36:50.726872
b3f9fb48-bd14-4207-9d20-7aea6979a4a4,DEV-AS-01-008,dock_door,WH-EAS-01,ZONE-E,LOC-AS-01-G23-06,2026-02-16T00:07:34,0.0,84,53.2,,0,moving,2026-04-30T04:36:50.726872
5a592531-74b0-4c86-adaf-c986535fc824,DEV-ES-07-007,forklift,WH-WES-07,ZONE-C,LOC-ES-07-P09-07,2026-02-23T21:04:00,2.7,27,63.6,,0,moving,2026-04-30T04:36:50.726872
9718fc95-b2b1-4421-9a5c-a240bb4085f2,DEV-AS-03-001,temp_sensor,WH-EAS-03,ZONE-D,LOC-AS-03-D28-08,2026-04-27T23:23:47,0.0,48,68.4,,0,idle,2026-04-30T04:36:50.726872
8dffff93-80d1-4313-bf3f-faf97f6f6f78,DEV-EN-10-016,conveyor_sensor,WH-CEN-10,SHIPPING,LOC-EN-10-D11-07,2026-02-21T03:07:35,0.0,78,33.9,SKU-00265,38,picking,2026-04-30T04:36:50.726872
